Date,mean_temp_K,total_precip_mm
1986-01-02,279.0297911074137,0.0008531947059964295
1986-01-03,276.39393523084306,0.0008597435225965455
1986-01-06,274.3304560966032,0.0274217496403083
1986-01-07,267.9573387101828,0.0051765307572083
1986-01-08,268.6146889658916,0.0
1986-01-09,273.1403063469266,0.0008642728630547936
1986-01-10,276.11717816978893,0.003146903668431
1986-01-13,275.91861234897925,0.0008463858875984442
1986-01-14,277.6673677866179,0.0004351138045421976
1986-01-15,277.06613155352693,0.000852346317969932
1986-01-16,283.40043344617504,0.0025741464924067
1986-01-17,280.5295154686216,0.0021612463399277
1986-01-20,281.7765642047815,0.0008591484750297695
1986-01-21,282.5720584947933,0.0012904404798064
1986-01-22,274.52149259462993,0.0004410743663640915
1986-01-23,275.6493896480359,0.001413622937146
1986-01-24,280.58222846779086,0.0034493945412338
1986-01-27,269.917333295491,0.00042915701214951696
1986-01-28,277.56439954884297,0.000852346317969932
1986-01-29,279.10803630990205,0.0
1986-01-30,278.12528946603425,0.0
1986-01-31,283.31117878533615,0.0013046301319263
1986-02-03,284.60279063301414,6.836062885826105
1986-02-04,280.7147391645322,12.312677719280009
1986-02-05,276.83986524691437,0.1614803698676204
1986-02-06,275.1979487322323,1.3653641586055756
1986-02-07,272.4052616361803,1.42625305844333
1986-02-10,265.2188947809487,1.7896904246400045
1986-02-11,264.215282733421,0.0467861399026684
1986-02-12,264.78846042064146,0.0924603868412044
1986-02-13,269.19789213877294,0.2855100274905709
1986-02-14,270.52600195890795,1.5209402951471758
1986-02-18,283.60039170915593,0.0021417190509964
1986-02-19,282.8201710723763,0.00021457708498928696
1986-02-20,277.8228854701422,0.1710758652763769
1986-02-21,268.9514621758209,0.529040437006112
1986-02-24,279.75947912005506,0.0448072081878165
1986-02-25,285.27068543783906,0.0021433615415844
1986-02-26,286.71130945644717,0.0097393922572923
1986-02-27,283.57808511770526,0.5123579626623821
1986-02-28,275.4472089276469,0.0105219610466735
1986-03-03,281.3357395915936,1.2281160777982305
1986-03-04,281.618070164383,4.067914812245358e-05
1986-03-05,283.6929612926067,0.0749495577413418
1986-03-06,282.29756528014804,0.0012998140102323
1986-03-07,278.32849435798107,0.0017101294515935
1986-03-10,285.95135272881606,0.9512308584150488
1986-03-11,283.59962402008966,2.836458341954638
1986-03-12,281.7744018163705,18.93901597252129
1986-03-13,278.5424417473519,0.118262853957337
1986-03-14,279.7379415612591,0.2216570782426943
1986-03-17,285.3058208324791,5.840641697951075
1986-03-18,284.4766793900684,3.2366570709252143
1986-03-19,278.00160306736416,0.3632911376377598
1986-03-20,274.7737881188864,0.0614143921157547
1986-03-21,277.6319855321794,0.0075842109266247
1986-03-24,287.50152364657674,0.0004351138045421976
1986-03-25,291.081087836795,0.0
1986-03-26,287.7290181240966,5.575675236926004
1986-03-27,286.5926593642246,0.0100984974695285
1986-03-31,293.24203729776923,0.5936415987777873
1986-04-01,287.41299597692034,17.311711847883807
1986-04-02,285.8468012922995,8.426201846831963
1986-04-03,289.8704394875103,4.450035541475402
1986-04-04,287.2250497084088,0.4153716948697464
1986-04-07,293.3856636071454,0.660355035176442
1986-04-08,290.09616794464466,0.4572732006836528
1986-04-09,284.00848191776174,0.1768832004543452
1986-04-10,284.91049548979043,0.8268456055526189
1986-04-11,286.78935052520245,0.1873564880328013
1986-04-14,284.2330137016538,5.704689594147896
1986-04-15,281.6292118633133,0.0008612871056357108
1986-04-16,281.9838875650803,2.980129920615582e-06
1986-04-17,287.7631994053828,1.2838268801450634
1986-04-18,289.48481015630176,6.681290098878488
1986-04-21,285.3497275055164,0.0490168612390734
1986-04-22,284.4031582665391,0.0227005159726808
1986-04-23,290.72537648424515,0.0536951879884953
1986-04-24,296.1934715699117,0.1502196598193815
1986-04-25,296.20713433490977,0.0631166383977661
1986-04-28,285.9639574567485,1.7780952889773165
1986-04-29,293.0599036424083,0.0934963670987817
1986-04-30,296.0459673020582,0.5071444672302838
1986-05-01,290.15619362436547,0.0267606137007089
1986-05-02,289.5355276503412,0.0013526795589305
1986-05-05,296.82402250213244,0.0197767607760377
1986-05-06,295.548776491199,1.9338506586204176
1986-05-07,296.80149243105535,5.956714192831567
1986-05-08,293.660341357802,12.865505609953129
1986-05-09,293.3264503859192,5.24521302342507
1986-05-12,295.0849116604999,0.0004364509070090999
1986-05-13,293.07461048146547,1.8532855524048812
1986-05-14,292.94233114971445,2.3885656419118786
1986-05-15,292.36404921247646,23.171080327936377
1986-05-16,294.66119952716605,12.05155344457196
1986-05-19,288.1874860884382,0.0423567023298103
1986-05-20,289.9487940755206,1.5144712040113195
1986-05-21,291.12156672641146,1.7323263803282687
1986-05-22,293.1550785504111,0.2162968396476133
1986-05-23,293.46177669023496,0.3273556044961551
1986-05-27,288.731302352573,6.162722485843881
1986-05-28,288.78742367960433,16.009863492141275
1986-05-29,289.73977417874016,1.928969017480495
1986-05-30,292.11229463128933,1.156535785024905
1986-06-02,293.58696796514346,15.972927114932707
1986-06-03,293.75242011373444,4.333317672241265
1986-06-04,295.38438379541054,4.984108726767434
1986-06-05,295.0078060971257,5.736824624609399
1986-06-06,295.46290946221643,2.594294789482405
1986-06-09,296.0623297386754,3.3658110153041023
1986-06-10,297.14951294574684,12.331217452949888
1986-06-11,294.8991647536767,0.0709839335029166
1986-06-12,295.13071675109563,0.00045003003746509946
1986-06-13,297.8955467597533,0.0034543783676433
1986-06-16,299.58387695441985,0.4125495890618742
1986-06-17,299.12935178862233,0.126522491137598
1986-06-18,299.5539570423137,0.0605184657641456
