Date,mean_temp_K,total_precip_mm
1986-01-02,237.10035366832344,0.3693158995268302
1986-01-03,234.4455500696237,0.181136138554591
1986-01-06,251.41051612212,4.18888655243596
1986-01-07,249.40741791086649,1.6236005181864517
1986-01-08,250.43341598694352,1.3636444861209356
1986-01-09,247.80466314541505,0.1415694282947805
1986-01-10,247.36483851242804,0.1016611319175707
1986-01-13,242.14456783164937,0.0399448732617646
1986-01-14,243.8403852059426,0.1783704741348466
1986-01-15,245.17779404021297,0.1205118085469946
1986-01-16,243.36755353788857,0.07230537434203
1986-01-17,239.43249176291584,0.0576930950045741
1986-01-20,245.61935774167517,0.0020542022415401
1986-01-21,243.5704255638421,0.007701410074398
1986-01-22,239.83765062270837,0.0313582505507058
1986-01-23,243.08673044742957,0.0598098270175088
1986-01-24,244.37782791526828,1.4500189042371014
1986-01-27,242.01142583502653,0.0117558422876443
1986-01-28,241.80757472525428,0.0110066636792465
1986-01-29,244.85099181635573,0.1921247264938467
1986-01-30,242.2072420501636,0.2748422301557691
1986-01-31,239.71269763881708,0.0943684744980403
1986-02-03,244.91131870443687,0.7026630201034681
1986-02-04,249.78480115191823,1.0812441426520585
1986-02-05,249.15254407558032,0.0281183924522292
1986-02-06,252.12638465151355,0.145164990862039
1986-02-07,255.1606088021092,0.0732164377893247
1986-02-10,257.25949976113185,0.0306687153269383
1986-02-11,264.4441611727358,0.7179482822270256
1986-02-12,267.0105225157621,0.0769333949941433
1986-02-13,265.3286341788543,0.0382451559626158
1986-02-14,261.4068016780594,0.0201510888557783
1986-02-18,249.355492693542,0.0068493179312526
1986-02-19,253.26975354602465,0.982361753644534
1986-02-20,252.84283392319,1.462533105372511
1986-02-21,249.947869643088,0.8781724428436206
1986-02-24,242.6751777914153,0.8640225345929778
1986-02-25,237.94161223024295,0.1622056807458911
1986-02-26,232.83149973857465,0.0700082179602403
1986-02-27,229.18272729530065,0.129993408117079
1986-02-28,228.46375968173268,0.0422870102839566
1986-03-03,254.05950430403433,0.3657014125343418
1986-03-04,250.66577415864165,0.3349290769298746
1986-03-05,244.2257980397826,0.0034639959780203
1986-03-06,250.12119453835413,0.1910474533724244
1986-03-07,251.3335464856575,1.3258117324636902
1986-03-10,235.28933541726337,0.009646032477592
1986-03-11,234.9399739352339,0.0042909390189202
1986-03-12,237.38017782006045,0.0142829443449682
1986-03-13,241.1165924735723,0.0163938013483449
1986-03-14,241.00562545654327,0.0672710904691414
1986-03-17,245.1693479067758,0.1377880959167965
1986-03-18,245.58403301375148,0.1716532810979284
1986-03-19,245.07306742766357,0.0885049101646018
1986-03-20,243.19411308477268,0.0108869044926207
1986-03-21,243.68808547785716,0.0300254038697737
1986-03-24,254.06788995032883,0.5186075998582004
1986-03-25,252.07009290578617,2.410087999120114
1986-03-26,247.5257792872456,0.426785387570032
1986-03-27,245.31015013885877,0.5821893048836952
1986-03-31,248.18433628523945,0.4712229614033797
1986-04-01,249.9054358328075,0.2527411858585948
1986-04-02,250.28457572065636,0.1095834734281247
1986-04-03,249.6341771809336,0.2537705870759917
1986-04-04,243.6919775448908,0.1076955396620976
1986-04-07,246.47934898651695,0.3371798169585016
1986-04-08,246.37359195373529,0.014513727735409
1986-04-09,250.24739369211457,0.0017568762704251
1986-04-10,252.7635616917236,0.00044534881661827184
1986-04-11,254.25289434471023,0.0016582030628255
1986-04-14,257.18911820512045,0.0863828333364494
1986-04-15,260.21354032660224,0.0741880836031447
1986-04-16,260.2792803694664,0.1034769639690036
1986-04-17,258.9902862137265,0.356141171590651
1986-04-18,258.1367591294359,0.502911409973397
1986-04-21,257.5423156633651,0.1408617187501595
1986-04-22,258.3250738647166,0.0294597891224515
1986-04-23,261.7460947434738,0.4725436370133642
1986-04-24,261.2657558692383,0.6831026920230128
1986-04-25,258.87263434977103,0.3685216621353381
1986-04-28,259.3267453493658,0.1086075915757982
1986-04-29,261.77899165242906,0.1032369561697717
1986-04-30,263.67288842255243,0.2119605309083054
1986-05-01,265.32029600593023,0.4158532556084637
1986-05-02,267.4489503697407,0.025865630595303
1986-05-05,271.90050062321865,0.4463864697299733
1986-05-06,270.95598493314657,0.7027684568560056
1986-05-07,269.1378307145929,0.1319253652793174
1986-05-08,272.53870437136084,0.1701964393726976
1986-05-09,271.749616170124,0.4377785115930455
1986-05-12,265.72351403734933,0.7204569533892153
1986-05-13,264.1468447603007,0.482866211332762
1986-05-14,263.73574784109377,0.3357721629498934
1986-05-15,264.709222515565,0.1781318694192611
1986-05-16,264.04316606081846,0.2101553748581166
1986-05-19,265.37249359017045,0.5892531937411094
1986-05-20,264.61456508117976,0.1057076532256052
1986-05-21,266.862728901999,0.9582054409240508
1986-05-22,268.28964708016724,0.12948006553334
1986-05-23,269.7519240250104,0.0988135375134618
1986-05-27,268.23731130246364,0.1361824355874296
1986-05-28,268.5257278848757,0.0030658993262082
1986-05-29,274.540066356864,0.0
1986-05-30,275.1975563424201,0.0004410743663640915
1986-06-02,272.30948776359,0.1842703701265582
1986-06-03,271.566359593735,0.0797050964039639
1986-06-04,273.10078984730524,0.1187340946176161
1986-06-05,273.67914612145154,0.1610902350134548
1986-06-06,274.5165977180015,0.0180417107148761
1986-06-09,276.8978600593373,0.0676773978631362
1986-06-10,276.6433974800485,0.1353393266456136
1986-06-11,276.13657345943795,0.0072908971582909
1986-06-12,280.1638659271801,0.0278367631079819
1986-06-13,284.3099093647992,0.0186264732266468
1986-06-16,286.9884848367914,0.0137472227376739
1986-06-17,276.147841632605,2.6321417458537173
1986-06-18,276.64669727623226,0.0171580670688453
