Date,mean_temp_K,total_precip_mm
1986-01-02,283.0578389016944,0.0008587352937018689
1986-01-03,282.9913587781572,0.0011273968524199
1986-01-06,281.70610668686356,0.0022398416961986
1986-01-07,278.56482906990067,5.292881044393438
1986-01-08,272.1778753560565,3.567225504047287
1986-01-09,272.67094222299255,0.1044196172863976
1986-01-10,275.5453479878486,0.0021395245539679
1986-01-13,279.7839352843938,0.0008463858875984442
1986-01-14,280.89392905915577,0.0004351138045421976
1986-01-15,283.3444819342635,0.00633994179146
1986-01-16,284.4382088059684,1.685257092519742
1986-01-17,283.44499313033504,0.0774567101169794
1986-01-20,285.86517781269316,0.0008591484750297695
1986-01-21,287.58630200409226,0.0012915426300288
1986-01-22,283.8446560080445,0.0008057994361148246
1986-01-23,282.7739705337566,0.0014403310532739
1986-01-24,286.80172568781535,0.0016980535225023
1986-01-27,280.7420179306729,0.00042915701214951696
1986-01-28,284.52843794854476,0.000852346317969932
1986-01-29,286.58511964351806,0.0
1986-01-30,284.3377563213057,1.1636571943028806e-05
1986-01-31,286.8447138965066,0.0108237940563069
1986-02-03,286.56572033159955,4.210532624679379
1986-02-04,284.85056094228514,0.4943226192624705
1986-02-05,282.0703371609055,1.27034392759347
1986-02-06,281.01583622316133,0.1039083648253035
1986-02-07,282.35458545159463,0.126071629842445
1986-02-10,276.9618960949638,4.9080813289009715
1986-02-11,274.65697225530033,0.0088117640095824
1986-02-12,277.2811759035895,0.0135298031845506
1986-02-13,280.2995201549609,0.0323368601894383
1986-02-14,285.41796415319556,0.0146780678754771
1986-02-18,290.9719033398268,0.0021417190509964
1986-02-19,293.05094785753914,0.00021457708498928696
1986-02-20,293.19744926733364,6.162722007623404e-08
1986-02-21,288.7480257552284,0.0008898653009982824
1986-02-24,288.3386044597688,-5.556273663387401e-06
1986-02-25,290.3728432467554,0.0021433615415844
1986-02-26,292.1664012381921,0.0017084870478356
1986-02-27,289.82753903249574,0.0021353544075872
1986-02-28,284.76980119216347,0.0017433986160115
1986-03-03,290.4272412855651,0.3672653643268957
1986-03-04,286.42562521394126,0.0291919536612629
1986-03-05,287.94385628303144,0.1265569862845281
1986-03-06,288.2405608080524,0.0014824744100418
1986-03-07,290.35118496153774,0.1531233461111024
1986-03-10,291.49046564994904,0.0146804578301977
1986-03-11,290.86879505299476,0.6636502723351512
1986-03-12,286.39371486620274,0.2362443727755998
1986-03-13,285.39100586021243,0.9576876133466802
1986-03-14,284.04067893897377,2.0065916769774725
1986-03-17,289.8205449773545,0.2761033214118188
1986-03-18,285.3859266314374,1.598107933484511
1986-03-19,282.25903467232104,0.5123686490372
1986-03-20,282.16753666391156,0.2048419287338315
1986-03-21,284.40928202330065,0.0049602631612611
1986-03-24,289.6916249342723,0.0004351138045421976
1986-03-25,290.583046469043,0.0297414886556551
1986-03-26,291.5344313889747,0.2894448755194571
1986-03-27,290.9045658604108,0.150253569607082
1986-03-31,294.62921652723077,0.0355494395201633
1986-04-01,294.0981633584679,0.2616707121331265
1986-04-02,292.6468639024901,2.0682440758252016
1986-04-03,291.89230765438555,0.2694762115847341
1986-04-04,290.2013933913588,0.1071593844844188
1986-04-07,296.44731517891876,0.4285496543738076
1986-04-08,297.6061661399921,0.5841055115218302
1986-04-09,291.2275796155148,2.1346520236736053
1986-04-10,289.9346277693763,1.1493211478809129
1986-04-11,293.24565121577007,0.0564619090419693
1986-04-14,295.1032377351399,0.0158985384379582
1986-04-15,292.75533595761357,0.0172089553445289
1986-04-16,293.58322445110326,1.111078613126162
1986-04-17,294.22777312028137,1.9435459283233496
1986-04-18,293.6419521163093,0.0394558269050163
1986-04-21,293.0870221749359,0.0014063440711954
1986-04-22,294.07757433671077,0.0244512355701495
1986-04-23,295.8575853329718,0.4818142602908302
1986-04-24,295.6370155908276,0.3889196969591204
1986-04-25,295.7476850782179,0.3126496005958074
1986-04-28,294.3122600488108,0.1265130079758537
1986-04-29,296.4077100380277,1.7905056951669394
1986-04-30,295.702216335951,2.8329193814404525
1986-05-01,295.57218773687725,0.5874962517773578
1986-05-02,294.4311115214819,0.2095187555323694
1986-05-05,296.5842217865467,1.3674276597885648
1986-05-06,297.699762995535,0.3265157637166508
1986-05-07,298.163918425197,0.2554031577933049
1986-05-08,295.6010234841796,0.260611855543406
1986-05-09,293.1833485075292,5.459310619482959
1986-05-12,298.8801192192717,0.1450847159937438
1986-05-13,299.00659605526573,0.0900278679574616
1986-05-14,299.14829422043874,0.221990605747403
1986-05-15,298.3735952699519,0.1019520533053729
1986-05-16,298.3155777471307,0.3268153291918747
1986-05-19,292.0751169503107,0.0
1986-05-20,295.643186093095,0.0010353817544488
1986-05-21,298.64311177463253,0.0370102422438829
1986-05-22,300.31942740691375,0.045545448726294
1986-05-23,300.11484343933245,0.3251105191794056
1986-05-27,292.1075954706097,5.039707060988571
1986-05-28,291.8410414134864,0.2959121402161336
1986-05-29,294.6881569617534,4.059113958362596
1986-05-30,292.9450546656214,19.600375345219213
1986-06-02,293.06362238170374,10.158581622897866
1986-06-03,292.99851518921975,6.372667706983104
1986-06-04,294.68465884290543,1.9511823711586516
1986-06-05,296.06782933874007,3.865000263314331
1986-06-06,297.1350106230493,2.415985990039625
1986-06-09,297.7341557076495,1.9181812788345396
1986-06-10,298.3866188448682,0.2877923885896665
1986-06-11,296.58624883885255,2.0591628675429834
1986-06-12,296.83362156810705,0.705369848923517
1986-06-13,297.8137160909285,0.4350824569040556
1986-06-16,300.8336673691013,0.7387202066898525
1986-06-17,298.86768455784477,3.5951084570471
