date,maximum_sustained_wind_knots,central_pressure_mb,lat,lon,x,y,z,DB,EX,HU,LO,SD,SS,TD,TS,WV
1995-06-05,57.5,990.5,29.400000000000002,-84.8,0.07881665586465324,-0.867410132783914,0.4908230094647657,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
1995-06-06,35.0,994.25,33.15,-80.6,0.13636913437787285,-0.8255351809275493,0.5467484755356273,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1995-06-07,43.75,988.5,37.75,-72.425,0.23772242038143732,-0.752979699215894,0.6119888235062867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-08,48.75,987.0,43.1,-64.65,0.3114968321198608,-0.6593502689852064,0.6830188317452895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-09,40.0,997.0,49.4,-54.85,0.37285770387095507,-0.5318785320871365,0.7585914676024281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-10,38.75,992.75,60.75,-53.0,0.2942796022704358,-0.38930401881924565,0.8716094027219892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-11,35.0,993.0,65.0,-56.0,0.23632513284254175,-0.35036641783094075,0.9063077870366499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-05,20.0,1018.6666666666666,31.96666666666667,-72.0,0.2621564089132981,-0.8068344638774415,0.529425621062919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-06,27.5,1014.25,31.575,-71.8,0.2660974823496046,-0.8093247775293595,0.5236112807911009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-07,45.0,1003.8,32.38,-70.6,0.2804007018475363,-0.7964622781908516,0.5354672133312426,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
1995-07-08,53.75,997.0,35.5,-68.475,0.2984306376220395,-0.7571523349899278,0.5805775621286068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-09,49.166666666666664,992.5,42.78333333333333,-62.86666666666667,0.3333134636170123,-0.6525945120407856,0.678565109518744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-10,42.5,989.5,47.45,-59.85,0.3394373893261548,-0.5846891731206985,0.7365637911132348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-12,26.25,1011.75,17.85,-57.4,0.5126207143795863,-0.8013656224973982,0.3065088862382463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-13,30.0,1010.5,19.875,-62.3,0.4371207905554088,-0.8324798106866322,0.33995488986978906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-14,36.25,1008.25,21.150000000000002,-65.0,0.39414240923591704,-0.8452346490864717,0.360810413708283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-15,43.75,1006.5,22.5,-67.025,0.3606132024253362,-0.8504721984360595,0.3826679867486274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-16,50.0,999.75,24.925,-68.625,0.3305128350487115,-0.8443401989337256,0.4213761838727842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-17,58.75,994.5,28.8,-69.65,0.30469360449321786,-0.8214101032950836,0.48164237665932463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-18,52.5,994.75,33.1,-68.525,0.3064312804678686,-0.7793778778770549,0.5459979963183469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-19,50.0,997.5,36.725,-63.125,0.3616723128455132,-0.7145407703709743,0.5978758057663602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-07-20,50.0,999.5,42.25,-53.2,0.4411719959072084,-0.5921937809141593,0.6718694680313386,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0
1995-07-21,50.0,1002.75,50.45,-38.7,0.4930010904169452,-0.3980971096289783,0.7706138517851024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-22,50.0,1005.0,55.0,-20.0,0.5389855446957563,-0.1961746949690111,0.8191520442889918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-28,25.0,1009.0,26.2,-86.6,0.05321314006606413,-0.8956790405468598,0.44150585279174515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-29,30.0,1007.75,26.275,-88.225,0.027787177690496087,-0.896165890242794,0.4426785066454122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-07-30,31.25,1005.25,27.8,-92.325,-0.03576024808246399,-0.8835810880768309,0.4663586208979153,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
1995-07-31,40.55555555555556,1001.0,26.566666666666666,-85.92222222222222,0.06712181017367133,-0.8740136352511282,0.4464266867423448,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
1995-08-01,46.875,995.125,28.65,-87.0125,0.0507559770912142,-0.8583369898510165,0.4783926972217108,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
1995-08-02,46.111111111111114,993.8888888888889,30.122222222222224,-88.77777777777777,0.021803821228851113,-0.853739166533582,0.5013241737367546,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0
1995-08-03,73.33333333333333,978.1666666666666,29.8,-86.41666666666667,0.05431003065214976,-0.8658958979000498,0.4969465210739179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-04,30.0,1001.0,32.75,-89.375,0.009277737156540095,-0.8408059987996273,0.5408910498215487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
1995-08-05,20.0,1004.0,32.839999999999996,-90.82000000000001,-0.0139838203991519,-0.8340008074514376,0.5392135093667171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-08-06,23.125,1004.125,27.5875,-91.9375,-0.0369345354542293,-0.8714526944478636,0.4576925336429019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-08-07,26.666666666666668,1002.6666666666666,21.666666666666668,-98.23333333333333,-0.13307074463261637,-0.91971522566415,0.3692052731827871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-08-08,31.25,1007.5,14.875,-33.525,0.8051874034032199,-0.5333607265492475,0.25670359462208153,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
1995-08-09,41.0,1003.0,17.64,-51.779999999999994,0.5641356688104546,-0.6865929485528556,0.3025730103786052,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
1995-08-10,45.0,997.375,20.6125,-72.2125,0.2676074493984954,-0.8107597484791882,0.35159065929872346,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
1995-08-11,63.888888888888886,984.5555555555555,21.87777777777778,-78.26666666666667,0.17780954456644646,-0.8459203584426082,0.3724558691790948,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
1995-08-12,95.0,951.6,23.36,-67.24,0.34700742190481204,-0.814171644694056,0.39647063824428763,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0
1995-08-13,103.75,939.0,26.25,-62.025,0.4206868125044925,-0.791962732654896,0.44224002093392845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-14,81.25,956.5,29.45,-63.224999999999994,0.39227877692575625,-0.7772373930975072,0.4915977606952067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-15,72.5,964.75,32.2,-66.875,0.33235183958946546,-0.777864829671652,0.5328397539907773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-16,70.0,966.75,34.225,-71.625,0.2606796732451774,-0.7844932068413566,0.5624218003800845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-17,65.0,971.0,35.875,-72.67500000000001,0.24126823319493687,-0.7735068618851612,0.5859999346613696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-18,66.25,971.25,36.975,-70.25,0.2699175335873907,-0.751797020883312,0.6014649498330087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-19,70.0,971.0,35.95,-67.7,0.3071883385161552,-0.7489447208813613,0.5870609040044386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-20,61.25,980.5,35.35,-67.975,0.3058749328306551,-0.7560775695993822,0.5785588043681982,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
1995-08-21,53.75,987.75,38.475,-66.05,0.3171255054738035,-0.7151125546302168,0.6219616308667838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-08-22,40.45454545454545,998.3636363636364,26.245454545454546,-48.154545454545456,0.5713041401333718,-0.6205146725549735,0.4257356203466005,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.0
1995-08-23,50.0,995.125,27.38125,-51.55,0.49387699286300785,-0.649148110168536,0.438129763626368,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.375,0.0
1995-08-24,57.5,989.125,29.55625,-48.8375,0.4696525466758445,-0.6136096614716613,0.4644573116979354,0.0,0.25,0.4375,0.0,0.0,0.0,0.0625,0.25,0.0
1995-08-25,55.38461538461539,990.2307692307693,23.53846153846154,-57.392307692307696,0.4336392630724879,-0.7269244463451526,0.3866798173875515,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0
1995-08-26,47.857142857142854,994.7857142857143,21.157142857142855,-59.50714285714286,0.45925954700674654,-0.7555305225565901,0.35806930390427344,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0
1995-08-27,42.35294117647059,999.1176470588235,22.005882352941175,-57.89411764705883,0.47987231658479923,-0.7407535493870275,0.3715978378137961,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.47058823529411764,0.29411764705882354,0.0
1995-08-28,49.642857142857146,995.9285714285714,21.314285714285713,-51.59285714285714,0.5658759557495431,-0.7041426653708555,0.36138812775162127,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0
1995-08-29,56.875,990.0,20.53125,-47.1875,0.6231858584449895,-0.6665946508809159,0.34845120531080204,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-08-30,57.8125,989.0,22.4625,-48.23125,0.6041424685932681,-0.6729249206859347,0.37883387652959016,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-08-31,66.25,984.5,24.3125,-47.5375,0.6001946221384925,-0.6591469976932258,0.4068816616954131,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0
1995-09-01,76.15384615384616,976.3846153846154,23.200000000000003,-50.65384615384615,0.5741697625151895,-0.7008388373258689,0.39130415612646335,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.38461538461538464,0.0
1995-09-02,77.08333333333333,975.0833333333334,24.974999999999998,-55.30833333333334,0.5135776664830645,-0.7354997699248121,0.42010870286304186,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0
1995-09-03,90.0,969.1111111111111,27.1,-55.75555555555556,0.4963990198623789,-0.7237747858997644,0.4499840519140941,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
1995-09-04,93.75,967.375,30.5375,-52.4,0.49940787752873206,-0.6670099817410765,0.4937672402557184,0.0,0.25,0.625,0.0,0.0,0.0,0.0,0.125,0.0
1995-09-05,85.0,966.375,33.075,-44.4375,0.520478158643328,-0.5704106986423999,0.5256290386767402,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-06,90.0,953.25,33.6625,-38.95,0.5310953772820161,-0.5045610804546523,0.5367238893172016,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-07,95.0,948.5714285714286,33.34285714285714,-40.74285714285714,0.4932719155534406,-0.5188385835151891,0.5340491533025818,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-08,111.25,939.75,25.75,-68.9,0.32425481475782214,-0.8401438423826207,0.4343946125680431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-09,70.0,969.8333333333334,26.016666666666666,-60.36666666666667,0.43757849273839416,-0.7541331369951717,0.4364179594686546,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
1995-09-10,55.0,985.625,28.6125,-55.625,0.4924123870629653,-0.7005580249423289,0.4727594516213013,0.0,0.125,0.375,0.0,0.0,0.0,0.5,0.0,0.0
1995-09-11,60.0,984.875,36.1875,-52.175,0.4778022037158519,-0.6211626069503666,0.573801157172265,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1995-09-12,42.22222222222222,984.2222222222222,38.7,-49.888888888888886,0.4583640398839257,-0.5772216399800246,0.5937922569656018,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
1995-09-13,40.0,1002.1428571428571,18.142857142857142,-57.01428571428572,0.5143911579545557,-0.7891407928498283,0.30897464367820116,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
1995-09-14,69.0,985.6,14.24,-59.67999999999999,0.4892030788351162,-0.8363236453160698,0.24595224505187013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-15,80.0,976.25,16.625,-63.05,0.4342299129970415,-0.8539649293083462,0.2860920452362638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-16,95.0,953.75,18.775,-65.525,0.39223858703047076,-0.8615854456808862,0.3218311717712845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-17,91.0,957.0,21.439999999999998,-67.72,0.3528926671368893,-0.861113006748077,0.3654804009478566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-18,83.75,965.0,25.575,-69.325,0.31841385095242836,-0.8437382482765833,0.43159800043277724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-19,77.5,972.25,30.4,-68.375,0.31762362139372663,-0.8015209589398439,0.5058437338928559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-20,73.75,977.0,36.4,-65.6,0.33210144848674505,-0.732743538434957,0.5932021212250492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-21,63.75,985.75,39.325,-61.275,0.3715980672893287,-0.6781622322920173,0.6337139416570863,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0
1995-09-22,55.0,995.0,39.475,-57.45,0.41531044769894704,-0.6505950381131822,0.6357321053131646,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1995-09-23,40.0,1001.5,37.475,-56.725,0.4353909556807567,-0.6634574172842571,0.6083719241605463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-24,30.0,1004.5,34.425,-57.5,0.4431221954383409,-0.6955246553200229,0.5652208609005418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-25,30.0,1005.0,31.65,-56.0,0.47601133787335986,-0.705619455057834,0.52469115754122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-26,25.0,1006.8,27.060000000000002,-50.760000000000005,0.5574878120657679,-0.6739126090860718,0.45082164512454287,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1995-09-27,26.666666666666668,1007.1111111111111,21.622222222222224,-50.82222222222222,0.5673237550059486,-0.683605159250209,0.36324580561310543,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0
1995-09-28,33.333333333333336,1004.0,22.358333333333334,-60.375,0.4255927777026444,-0.747138862057429,0.376384134791837,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25,0.0
1995-09-29,37.083333333333336,1001.25,23.833333333333332,-59.63333333333333,0.42680540842193143,-0.732086693491138,0.39995521838889236,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
1995-09-30,38.333333333333336,1002.0,24.983333333333334,-59.23333333333333,0.42795293046836663,-0.7211900170491553,0.4191166292650648,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
1995-10-01,37.916666666666664,1000.4166666666666,25.40833333333333,-60.800000000000004,0.40483225246637106,-0.7262855820591017,0.4258283095244475,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
1995-10-02,53.125,988.625,21.5,-66.125,0.3368509787995472,-0.7651011032716366,0.3664541246417787,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
1995-10-03,60.625,984.0,24.3625,-66.5375,0.3229532441668777,-0.7579977715609086,0.4122491739492531,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-10-04,82.72727272727273,963.6363636363636,26.50909090909091,-66.81818181818181,0.3189284515167465,-0.7461240893139691,0.44424839225210033,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0
1995-10-05,49.583333333333336,988.8333333333334,25.5,-54.55833333333334,0.49563127772196935,-0.6557314299327254,0.4228882387204364,0.0,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.25,0.25,0.0
1995-10-06,45.416666666666664,995.4166666666666,29.05,-53.89166666666667,0.4989466761210644,-0.6414337981276125,0.47423209719098364,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
1995-10-07,36.666666666666664,1000.1111111111111,22.533333333333335,-45.14444444444444,0.6053688414701979,-0.6273387250376131,0.37622414094593715,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0
1995-10-08,32.142857142857146,1005.1428571428571,13.799999999999999,-71.31428571428572,0.3029353618433675,-0.8938402877909425,0.23846588542998268,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
1995-10-09,42.5,999.25,17.5,-82.975,0.11662741714517749,-0.9464826709447266,0.3006822623737197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-10,81.0,973.6,19.479999999999997,-85.14,0.07990083931404854,-0.9391688712000594,0.33346897807183096,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
1995-10-11,87.0,971.2,19.919999999999998,-88.35999999999999,0.02689100702624255,-0.9396183637966846,0.34070704772262767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-12,60.0,992.75,19.55,-91.775,-0.02918266670633452,-0.941829032421406,0.3346289590310987,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-10-13,55.0,991.5,20.75,-93.35,-0.05461867253130776,-0.9334781501399232,0.35427795243200083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-14,62.5,980.75,22.15,-93.725,-0.06017516105898706,-0.9242283514469118,0.377030235356678,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-10-15,73.75,979.5,21.2,-92.2,-0.035763185127571734,-0.9315744072419965,0.36161355445946414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-16,68.75,984.25,20.35,-91.85,-0.0302677195255841,-0.9370864177460196,0.3477538494475355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-17,57.5,996.0,21.0,-92.75,-0.04478254233264641,-0.9324847280262372,0.3583638620698494,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
1995-10-18,38.75,1005.0,21.95,-93.95,-0.06386952157799247,-0.9252527928701745,0.37379150215550105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-19,30.0,1009.0,22.325,-95.4,-0.08705385102040501,-0.9209335095147531,0.3798597137343223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-10-20,27.5,1008.0,19.166666666666668,-81.73333333333333,0.12949257819281418,-0.8787192702330541,0.3277274655440537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-10-21,35.0,1006.2,18.44,-63.98,0.4054827830794334,-0.8171572950239719,0.3162083909687975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0
1995-10-22,45.0,1004.5,21.625,-57.425,0.5004641119563298,-0.7832978536120286,0.3685250564431341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-23,42.5,1002.5,19.85,-60.65,0.4608863010199053,-0.8197360813531508,0.3395317450615253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-24,28.75,1006.5,18.15,-63.325,0.4265272006850914,-0.849030758741526,0.31150045514147817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-10-25,20.0,1008.0,17.5,-64.5,0.41058573051128205,-0.8608108851803703,0.3007057995042731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995-10-27,33.75,1001.25,25.8,-58.2,0.47423656301545636,-0.765051331021873,0.4351723539182136,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
1995-10-28,48.75,995.0,27.3,-55.800000000000004,0.4994289303402746,-0.7349056777742851,0.4586485054591843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995-10-29,63.75,985.5,29.925,-54.65,0.501389391829473,-0.7067103231340219,0.4987828619970851,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-10-30,71.25,979.0,32.825,-53.55,0.49901527955981806,-0.6758345587345861,0.5420310392545686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-31,75.0,973.25,35.825,-46.85,0.5535616259582787,-0.5911473127014661,0.585234643190247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-01,62.5,973.5,37.65,-36.375,0.6365199364868668,-0.4688203384144734,0.6108342434369813,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1995-11-02,51.25,972.75,43.25,-25.225,0.6570408298391451,-0.3108905670129802,0.6841870935060695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-03,40.0,977.0,50.5,-24.0,0.581086368840141,-0.2587163200494071,0.77162458338772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-17,25.0,1010.0,26.8,-77.8,0.18862551640336203,-0.872427565969471,0.45087754068943076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996-06-18,26.25,1008.75,29.15,-78.65,0.17186454808552612,-0.8561010929667116,0.4870084969620013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996-06-19,37.5,1005.0,32.725,-78.175,0.17229077814508117,-0.8232960772221495,0.5405398116445038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996-06-20,32.5,1004.75,35.875,-74.6,0.21487803844154518,-0.7809228566136446,0.5859553977678423,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
1996-06-21,35.0,1001.5,37.474999999999994,-63.75,0.34934031247530567,-0.7088769466570926,0.6084113207982798,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1996-06-22,45.0,994.5,40.5,-45.125,0.5342469773930016,-0.53818814127664,0.6492378707325815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-23,45.0,996.0,44.0,-37.0,0.5744903083407765,-0.43290949859499517,0.6946583704589973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-05,32.5,1007.5,10.75,-37.625,0.7772429217569833,-0.5989358480715646,0.18650373141998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
1996-07-06,38.75,1002.75,13.424999999999999,-47.55,0.6558612473664317,-0.7168485626482652,0.23216076093352844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996-07-07,58.75,995.75,15.85,-55.75,0.5411037674003961,-0.7945243181391963,0.27310235382919024,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
1996-07-08,73.75,983.5,17.775,-62.575,0.4384470052494054,-0.844733545493612,0.3052634519750068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-09,92.5,965.5,20.9,-68.575,0.3412178358568043,-0.8689203941343246,0.35666425003991714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-10,81.25,968.5,24.975,-74.425,0.2434505932089162,-0.8728129715300074,0.4221531469503018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-11,73.75,974.25,28.75,-77.175,0.19465577370981016,-0.8546712805564137,0.4809241203552207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-12,81.0,977.8,32.4,-78.24,0.17198276077829158,-0.8263696578535995,0.5356727603072763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-13,61.25,993.5,37.55,-76.3,0.18722551509318686,-0.7697704375711386,0.6091095757114144,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0
1996-07-14,53.75,994.75,44.8,-67.225,0.2726474258978675,-0.6531147934942098,0.7042582293772338,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1996-07-15,43.75,995.75,50.5,-50.0,0.40508942952781846,-0.486681864636499,0.7710043403830211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-16,42.5,988.0,58.825,-42.0,0.38454341388061425,-0.3464023745193858,0.8554838931405521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-17,37.5,997.0,60.25,-39.5,0.3828536013100813,-0.31564299612486835,0.8681905498621691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-24,25.0,1009.0,11.8,-62.6,0.45047456164005834,-0.8690535277509188,0.20449605184179034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996-07-25,33.75,1005.5,12.05,-67.225,0.37840625836214914,-0.9012485940327358,0.20876432999301442,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
1996-07-26,43.75,1002.0,12.25,-73.575,0.27614513941388774,-0.9368289639153969,0.21217630650143315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996-07-27,61.25,994.5,11.675,-78.95,0.18764496639559927,-0.9608499382952086,0.20235979737255805,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1996-07-28,60.0,993.2,12.459999999999999,-84.96000000000001,0.08578489497176153,-0.9721275824040886,0.2157528770675634,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
1996-08-19,31.25,1007.5,16.425,-66.2,0.3335202392436836,-0.7895789490884841,0.28253510618004685,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
