Date,mean_temp_K,total_precip_mm
1986-01-02,248.18184262100652,2.6708071987030024
1986-01-03,248.96189827077473,3.482124317387854
1986-01-06,258.34438042912427,2.3131707354250612
1986-01-07,256.71055726650957,0.9168024785137197
1986-01-08,255.4869603695443,1.147837519303413
1986-01-09,252.88102133927913,0.8430379433478888
1986-01-10,253.94133628520092,1.103573894233193
1986-01-13,255.73444047097345,0.9886646848173104
1986-01-14,257.75664696508863,2.52656867522587
1986-01-15,256.87672610138753,1.9148369103057816
1986-01-16,254.49958976436795,0.3850580428412481
1986-01-17,251.03631775785377,0.0903661177031949
1986-01-20,251.03853742502855,0.4972766348214646
1986-01-21,249.31705901104968,0.1710965133632038
1986-01-22,250.64404962077217,1.2531515305865693
1986-01-23,253.3860629033004,1.2610333928650073
1986-01-24,254.4441720968913,1.4904343629282368
1986-01-27,252.50379828235396,1.0708014429178532
1986-01-28,249.08856174295164,0.3155732856147359
1986-01-29,250.4027537793075,1.71933348306894
1986-01-30,250.84630704289623,2.0392366513844173
1986-01-31,253.88495801967983,3.3901105791415636
1986-02-03,261.01841174158005,2.399398722398808
1986-02-04,256.82070297778785,0.1906774761732214
1986-02-05,256.29496301563063,0.0223819989969852
1986-02-06,258.65116965805504,1.777851758087679
1986-02-07,262.5513893364563,8.957475462412265
1986-02-10,262.97602621124884,0.3903060436654586
1986-02-11,265.131631134577,0.0292170863738331
1986-02-12,265.5870332257821,0.0383359549806956
1986-02-13,265.0331766718531,0.144018006602066
1986-02-14,262.7921414394867,0.0473997129176273
1986-02-18,250.73918313677697,0.0276884225950427
1986-02-19,250.4615680512589,0.3519354863006253
1986-02-20,251.4347058873749,0.6317025411281906
1986-02-21,250.0252857769492,0.6305517230511596
1986-02-24,244.36548183910153,0.7023433295439664
1986-02-25,243.29214220894295,2.4547189800950124
1986-02-26,245.51869968276648,3.64561233709548
1986-02-27,243.96529817725948,1.1928898767158267
1986-02-28,245.3697159565127,1.5852342212566672
1986-03-03,248.8157244028176,0.0851463039433518
1986-03-04,250.5868487366927,0.4376327325015012
1986-03-05,248.9173524401766,0.0066712815181506
1986-03-06,249.93460214793396,0.126119326577609
1986-03-07,252.55752977831077,0.580621887002704
1986-03-10,251.0868894184616,1.0235377252184557
1986-03-11,252.18943966061175,0.0478895503023984
1986-03-12,254.84166402556264,0.6134950247935003
1986-03-13,256.9358741148424,0.261141494525107
1986-03-14,257.5843696549342,0.0544634072499083
1986-03-17,258.7030856387793,0.0628234960133189
1986-03-18,258.5458318126462,0.2412175035120452
1986-03-19,257.75524361446503,0.1467204165334853
1986-03-20,256.8321156391644,0.2158697254714029
1986-03-21,256.56947431258504,0.2198348281428119
1986-03-24,260.4871997758409,0.0208413738881321
1986-03-25,260.8012988888681,2.4470538997367406
1986-03-26,257.4612243339751,3.2798993294567587
1986-03-27,256.26650706065686,2.992298169471238
1986-03-31,252.5019659485274,0.1756341448215191
1986-04-01,252.56275414511492,0.0607478292114094
1986-04-02,254.4763921720976,0.5182608547284788
1986-04-03,256.370203809536,0.7648403271436
1986-04-04,255.93561808611705,1.095324164173879
1986-04-07,249.44341694515768,0.4599627403216616
1986-04-08,249.94983141929683,0.2983215985808864
1986-04-09,251.71997477638564,0.0279665510202597
1986-04-10,255.1062394506035,0.0606318601583089
1986-04-11,258.02721719790424,0.1001455749226075
1986-04-14,262.4595212220144,1.2614946293255984
1986-04-15,264.834965813325,0.8124067449823261
1986-04-16,266.35743449138806,0.130381157622144
1986-04-17,265.7505576638252,0.4800555047262533
1986-04-18,264.90210798366536,0.4273850831771387
1986-04-21,264.51276083937455,1.0560420565979536
1986-04-22,265.34756773977387,0.6517388150772969
1986-04-23,266.3602476988223,0.4759070228872858
1986-04-24,266.70101130734156,0.9025501646803658
1986-04-25,266.24792923647607,0.4871229452542005
1986-04-28,267.2901104015577,0.1210631081671294
1986-04-29,268.64509597328527,0.0362487594404984
1986-04-30,270.03081539845346,0.1204170766661381
1986-05-01,271.360039895283,0.4424710208963234
1986-05-02,272.12975761733514,0.1052923410848758
1986-05-05,273.09036810503727,1.1244493233609356
1986-05-06,272.7061588415125,0.9788357218632292
1986-05-07,272.4724117767197,0.6421581806755415
1986-05-08,273.54668814558875,1.1392922897474127
1986-05-09,273.32958408541776,1.882955180812735
1986-05-12,270.18906683219757,1.2511444877387037
1986-05-13,268.706794219296,1.2677590361560531
1986-05-14,269.1552451288135,1.9651795240866083
1986-05-15,270.7481900296542,1.150975719580811
1986-05-16,270.54228978377773,0.7909554809909359
1986-05-19,271.6658151291107,2.2033063823850982
1986-05-20,271.9472575870173,0.3312136777112552
1986-05-21,273.2505188883795,1.0029129358872029
1986-05-22,274.1299950299513,0.2315142731161651
1986-05-23,275.2101434988884,0.128345277685895
1986-05-27,273.23555099032336,1.0906248789627162
1986-05-28,274.5006166973466,0.6296469942321758
1986-05-29,277.1245230210238,0.0808772534300609
1986-05-30,278.7007781020977,0.4804618178652985
1986-06-02,277.2915770892042,3.18998446523037
1986-06-03,277.7200100070156,1.4111874704577134
1986-06-04,279.17437498724274,0.4447373021523447
1986-06-05,280.58629012530196,0.1505228101977636
1986-06-06,282.1768116282654,0.4081555659954192
1986-06-09,280.35287985529885,2.9304807267813806
1986-06-10,279.19643075176606,3.5084770402972967
1986-06-11,278.7873117313819,1.632455431616548
1986-06-12,280.27865178453067,0.4941215691733538
1986-06-13,283.83357160094374,0.0484386296611091
1986-06-16,288.32530483871415,0.2072855658442052
1986-06-17,286.3435349832847,0.919782492032847
1986-06-18,284.11953028908175,2.0125937780064147
